"id","area","address","building","longitude","latitude"
"9075","北京 - 海淀 - 马连洼","海淀马连洼菊园东站","海淀马连洼菊园东站","NULL","NULL"
"9076","北京 - 崇文 - 崇文门","崇文搜秀商场","崇文搜秀商场","NULL","NULL"
"9077","北京 - 朝阳 - 北苑","朝阳安立路甲56号","朝阳安立路甲56号","NULL","NULL"
"9078","北京 - 海淀 - 知春路","海淀知春路地铁","海淀知春路地铁","NULL","NULL"
"9079","北京 - 丰台 - 科技园区","丰台区正阳桥北","丰台区正阳桥北","NULL","NULL"
"9080","北京 - 顺义 - 石园","顺义区怡馨花园","顺义区怡馨花园","NULL","NULL"
"9081","北京 - 朝阳 - 百子湾","朝阳区百子湾东里216号楼","朝阳区百子湾东里216号楼","NULL","NULL"
"9082","北京 - 大兴 - 旧宫","大兴天宝南街","大兴天宝南街","NULL","NULL"
"9083","北京 - 朝阳 - 水碓子","朝阳区团结湖路","朝阳区团结湖路","NULL","NULL"
"9084","北京 - 朝阳 - 望京","北岗子","朝阳区望京将台乡北岗子","NULL","NULL"
"9085","北京 - 昌平","南口东街","南口东街","NULL","NULL"
"9086","北京 - 朝阳 - 双井","朝阳区双井优士阁","朝阳区双井优士阁","NULL","NULL"
"9087","北京 - 昌平 - 立水桥","昌平区立水桥明天第一城","昌平区立水桥明天第一城","NULL","NULL"
"9088","北京 - 海淀 - 苏州街","中关村苏州街超市发（银科大厦马路对面）","中关村苏州街超市发（银科大厦马路对面）","NULL","NULL"
"9089","北京 - 朝阳 - 三里屯","朝阳区三里屯","朝阳区三里屯","NULL","NULL"
"9090","北京 - 朝阳 - 望京","朝阳区望京炫彩商城","朝阳区望京炫彩商城","NULL","NULL"
"9091","北京 - 宣武 - 陶然亭","清芷园","清芷园","NULL","NULL"
"9092","北京 - 朝阳 - 姚家园","朝阳区姚家园新七彩商业中心","朝阳区姚家园新七彩商业中心","NULL","NULL"
"9093","北京 - 朝阳 - 百子湾","百子湾赛洛城208号","百子湾赛洛城208号","NULL","NULL"
"9094","NULL","北岗子","NULL","NULL","NULL"
"9095","北京 - 朝阳 - 望京","朝阳望京悠乐汇","朝阳望京悠乐汇","NULL","NULL"
"9096","北京 - 朝阳 - 四惠","东四环大成国际CBD","东四环大成国际CBD","NULL","NULL"
"9097","北京 - 朝阳 - CBD","东四环中路大成国际CBD","东四环中路大成国际CBD","NULL","NULL"
"9098","北京 - 西城 - 西单","西单华威商场","西单华威商场","NULL","NULL"
"9099","北京 - 朝阳 - 劲松","小区","劲松小区","NULL","NULL"
"9100","北京 - 宣武 - 南菜园","宣武白纸坊西街","宣武白纸坊西街","NULL","NULL"
"9101","北京 - 昌平 - 其他","昌平区西环路20--10号","高苑小区住宅底商","NULL","NULL"
"9102","北京 - 宣武 - 白纸坊","宣武白纸坊西街44号","宣武白纸坊西街44号","NULL","NULL"
"9103","北京 - 丰台","丰台木樨园大红门服装商贸城三期三楼早市","大红门服装商贸城三期三楼早市","NULL","NULL"
"9104","北京 - 通州 - 武夷花园","光迅花园正规底商","武夷花园水仙园对面底商1-3","NULL","NULL"
"9105","北京 - 丰台 - 洋桥","[丰台  洋桥] 马家堡东路88号1    查看地图","洋桥大厦附近","NULL","NULL"
"9106","NULL","宋庄小堡商业街","NULL","NULL","NULL"
"9107","NULL","张仪村路","NULL","NULL","NULL"
"9108","北京 - 海淀 - 世纪城","海淀区曙光花园商业街","海淀区曙光花园商业街","NULL","NULL"
"9109","北京 - 海淀 - 学院路","学知园    查看地图","逸成东苑","NULL","NULL"
"9110","北京 - 丰台 - 右安门","北京南站","北京南站","NULL","NULL"
"9111","北京 - 海淀 - 上地","信息路","信息路体育大学对面","NULL","NULL"
"9112","北京 - 海淀 - 紫竹桥","紫竹桥东紫竹院南门","NULL","NULL","NULL"
"9113","北京 - 海淀","三环路车站","北京三环","NULL","NULL"
"9114","NULL","NULL","NULL","NULL","NULL"
"9115","NULL","城铁旁边","NULL","NULL","NULL"
"9116","NULL","古城大街","NULL","NULL","NULL"
"9117","北京 - 朝阳","[朝阳  望京] 望京西路48号    查看地图","金隅国际","NULL","NULL"
"9118","北京 - 昌平 - 回龙观","回龙观龙跃苑五区","回龙观龙跃苑五区","NULL","NULL"
"9119","北京 - 昌平 - 回龙观","龙跃苑东五区","龙跃苑东五区","NULL","NULL"
"9120","北京 - 海淀 - 西直门","西直门海洋馆动物园附近旺铺出租","西直门海洋馆动物园附近旺铺出租","NULL","NULL"
"9121","NULL","NULL","NULL","NULL","NULL"
"9122","NULL","NULL","NULL","NULL","NULL"
"9123","北京 - 朝阳 - 八里庄","八里庄北里124号楼","八里庄北里","NULL","NULL"
"9124","NULL","西三环","NULL","NULL","NULL"
"9125","北京 - 昌平 - 昌平县城","昌平三街","住宅底商","NULL","NULL"
"9126","北京 - 东城","东中街曙光小学旁","东中街","NULL","NULL"
"9127","北京 - 宣武 - 白纸坊","白纸坊西街","白纸坊西街","NULL","NULL"
"9128","北京 - 丰台 - 刘家窑","刘家窑桥往东50米往南200米","刘家窑桥","NULL","NULL"
"9129","北京 - 西城 - 西单","华威大厦","西单华威旺铺出租","NULL","NULL"
"9130","北京 - 海淀 - 知春路","中关村东路","紫金数码园","NULL","NULL"
"9131","NULL","NULL","NULL","NULL","NULL"
"9132","NULL","丰台区西三环南路10号","NULL","NULL","NULL"
"9133","NULL","NULL","NULL","NULL","NULL"
"9134","北京 - 延庆 - 延庆","延庆县城中心沃尔玛美食街","延庆沃尔玛","NULL","NULL"
"9135","NULL","永顺西街","NULL","NULL","NULL"
"9136","北京 - 通州 - 梨园城铁","地铁商铺今日时代","梨园地铁","NULL","NULL"
"9137","北京 - 朝阳 - 朝青板块","青年汇","青年汇","NULL","NULL"
"9138","北京 - 大兴 - 其他","青云店大东小区    查看地图","大东园","NULL","NULL"
"9139","北京 - 大兴 - 西红门","附近","九龙山庄","NULL","NULL"
"9140","北京 - 丰台 - 六里桥","丰台区西三环南路10号    查看地图","六里桥临街繁华地段旺铺出租","NULL","NULL"
"9141","北京 - 朝阳","沁园","沁园小区","NULL","NULL"
"9142","NULL","珠市口东大街甲16号","NULL","NULL","NULL"
"9143","NULL","NULL","NULL","NULL","NULL"
"9144","NULL","永外大街101号","NULL","NULL","NULL"
"9145","北京 - 通州","永顺西街","永顺西街","NULL","NULL"
"9146","北京 - 海淀 - 西直门","北京海淀区文慧园十号","北京海淀区文慧园十号","NULL","NULL"
"9147","北京 - 海淀 - 清河","清河橡树湾沃尔玛对面","清河橡树湾","NULL","NULL"
"9148","NULL","NULL","NULL","NULL","NULL"
"9149","NULL","NULL","NULL","NULL","NULL"
"9150","NULL","淘宝城3层","NULL","NULL","NULL"
"9151","NULL","小西天","NULL","NULL","NULL"
"9152","NULL","东坝","NULL","NULL","NULL"
"9153","北京 - 顺义 - 仁和","顺义区仁和镇临河村","顺义临河村","NULL","NULL"
"9154","北京 - 朝阳 - 双井","超市出口招花车特卖","超市出口招花车特卖","NULL","NULL"
"9155","北京 - 昌平 - 天通苑","西三区主街","天通苑尾货市场","NULL","NULL"
"9156","北京 - 宣武 - 前门","西河沿","一层","NULL","NULL"
"9157","北京 - 崇文","永外大街101号","百荣世贸商城华北玩具采购中心","NULL","NULL"
"9158","北京 - 通州 - 梨园城铁","淘宝城3层","梨园","NULL","NULL"
"9159","北京 - 崇文 - 前门","珠市口东大街甲16号    查看地图","世纪天鼎商品交易市场","NULL","NULL"
"9160","NULL","靛厂路","NULL","NULL","NULL"
"9161","NULL","详细地址","NULL","NULL","NULL"
"9162","NULL","小西天","NULL","NULL","NULL"
"9163","NULL","秀水街中段路南","NULL","NULL","NULL"
"9164","NULL","昌平公园南门","NULL","NULL","NULL"
"9165","NULL","新华百货","NULL","NULL","NULL"
"9166","NULL","NULL","NULL","NULL","NULL"
"9167","北京 - 昌平 - 回龙观","北小营","临街","NULL","NULL"
"9168","北京 - 海淀","交大嘉园","交通大学交大嘉园","NULL","NULL"
"9169","北京 - 丰台","万年花城","万年花城","NULL","NULL"
"9170","北京 - 海淀 - 交通大学","交大嘉园","交通大学交大嘉园","NULL","NULL"
"9171","北京 - 通州","香河秀水街中段路南","美食文化广场","NULL","NULL"
"9172","北京 - 昌平 - 立水桥","天通苑","天通苑","NULL","NULL"
"9173","北京 - 朝阳","劲松桥往东","东三环","NULL","NULL"
"9174","北京 - 海淀 - 上地","[海淀  上地] 信息路甲28-4号    查看地图","科实大厦","NULL","NULL"
"9175","北京 - 朝阳","[朝阳  国贸] 东三环中路39号    查看地图","建外SOHO","NULL","NULL"
"9176","北京 - 西城 - 积水潭","新华百货地下二层物美大卖场","新华百货","NULL","NULL"
"9177","北京 - 丰台 - 木樨园","大红门西里建欣苑菜市场底商","大红门西里建欣苑菜市场底商","NULL","NULL"
"9178","北京 - 朝阳","管庄","NULL","NULL","NULL"
"9179","北京 - 海淀","空军指挥医院斜对面底商商铺观山园    查看地图","观山园","NULL","NULL"
"9180","北京 - 海淀 - 中关村","罗庄南里底商","知春路太月园底商","NULL","NULL"
"9181","北京 - 房山 - 房山城关","良乡火车站附近（周边有居民区，银行、国家级单位，邮局、医院）","良乡火车站繁华地段","NULL","NULL"
"9182","北京 - 房山 - 良乡","良乡大学","良乡新疆饭馆急转","NULL","NULL"
"9183","北京 - 房山 - 良乡","良乡火车站附近（周边有居民区，银行、国家级单位，邮局、医院）","良乡火车站繁华地段","NULL","NULL"
"9184","北京 - 昌平 - 回龙观","京昌大市场内","京昌大市场","NULL","NULL"
"9185","北京 - 朝阳","朝阳路红庙邮局旁","底商","NULL","NULL"
"9186","北京 - 朝阳 - 其他","广西柳州市人民广场附近","广西柳州市人民广场酒店","NULL","NULL"
"9187","北京 - 朝阳","劲松三区嘉事堂药店","劲松三区新装门面房","NULL","NULL"
"9188","北京 - 海淀","龙翔路10号楼    查看地图","龙翔路10号楼","NULL","NULL"
"9189","北京 - 延庆 - 延庆","北京延庆城区县城中心","购物广场","NULL","NULL"
"9190","北京 - 海淀 - 中关村","五一路铜锣湾","NULL","NULL","NULL"
"9191","北京 - 昌平","北七家","诊所转让","NULL","NULL"
"9192","北京 - 朝阳 - 劲松","劲松中街","劲松1区","NULL","NULL"
"9193","北京 - 丰台 - 六里桥","靛厂路千禧商业街2号楼","千禧商业街","NULL","NULL"
"9194","北京 - 宣武 - 宣武门","庆丰包子铺","庆丰包子铺","NULL","NULL"
"9195","北京 - 丰台 - 新发地","新发地酒水批发市场西门内","新发地","NULL","NULL"
"9196","北京 - 丰台 - 马家堡","丰台区城南嘉园北","丰台区城南嘉园北临街商铺","NULL","NULL"
"9197","北京 - 顺义 - 其他","北京市顺义城区府前西街 临近国泰","综合商业楼","NULL","NULL"
"9198","北京 - 西城 - 其他","西城区大茶叶胡同15号楼南侧","富国里菜市场","NULL","NULL"
"9199","NULL","二拔子新村","NULL","NULL","NULL"
"9200","NULL","NULL","NULL","NULL","NULL"
"9201","NULL","详细地址","NULL","NULL","NULL"
"9202","NULL","NULL","NULL","NULL","NULL"
"9203","NULL","NULL","NULL","NULL","NULL"
"9204","NULL","NULL","NULL","NULL","NULL"
"9205","北京 - 丰台 - 科技园区","科丰桥东","北京诺德中心","NULL","NULL"
"9206","北京 - 海淀 - 其他","立水桥南明天第一城西第三个路口向南","溪城家园","NULL","NULL"
"9207","北京 - 燕郊","紫竹园","燕郊紫竹园","NULL","NULL"
"9208","北京 - 昌平","天通苑半塔村","乐呵家常菜","NULL","NULL"
"9209","北京 - 丰台 - 丰台体育馆","丰体时代对面","丰体时代对面","NULL","NULL"
"9210","北京 - 丰台 - 长辛店","长辛店大街","长辛店","NULL","NULL"
"9211","北京 - 海淀 - 紫竹桥","紫竹院路31号华奥中心法宝超市    查看地图","华奥中心","NULL","NULL"
"9212","北京 - 丰台","看丹路禧知源酒店底商","禧知源酒店底商","NULL","NULL"
"9213","北京 - 西城 - 西单","文化广场地下","77街购物中心","NULL","NULL"
"9214","北京 - 丰台 - 卢沟桥","大瓦窑","临街门面房","NULL","NULL"
"9215","北京 - 海淀","北京大学西门对面蔚秀园复印店","北京大学西门对面蔚秀园复印店","NULL","NULL"
"9216","北京 - 丰台 - 马家堡","丰台区城南嘉园北","丰台区城南嘉园北","NULL","NULL"
"9217","北京 - 朝阳 - 望京","望京西路","南湖中园一区","NULL","NULL"
"9218","NULL","东坝","NULL","NULL","NULL"
"9219","北京 - 朝阳 - 常营","[朝阳  朝青] 朝阳北路与常营东路交汇处东北角    查看地图","首开东都汇","NULL","NULL"
"9220","北京 - 昌平 - 天通苑","天通尾货","天通尾货，","NULL","NULL"
"9221","北京 - 海淀 - 西三旗","西三旗","NULL","NULL","NULL"
"9222","北京 - 朝阳 - 十八里店","朝阳区十八里店乡","横街子","NULL","NULL"
"9223","北京 - 海淀","宣武东城西城即可","方庄楼房12号","NULL","NULL"
"9224","北京 - 大兴 - 旧宫","其他","其他","NULL","NULL"
"9225","北京 - 大兴 - 旧宫","其他","其他","NULL","NULL"
"9226","北京 - 通州 - 土桥","潞观","NULL","NULL","NULL"
"9227","北京 - 通州 - 马驹桥","大杜社十字路口东北角","原大杜社供销合作社用房","NULL","NULL"
"9228","北京 - 海淀 - 学院路","小月河","海淀区双泉堡甲68号","NULL","NULL"
"9229","NULL","物资学院","NULL","NULL","NULL"
"9230","NULL","NULL","NULL","NULL","NULL"
"9231","NULL","城南嘉园北","NULL","NULL","NULL"
"9232","NULL","城南嘉园北","NULL","NULL","NULL"
"9233","NULL","润枫水尚","NULL","NULL","NULL"
"9234","NULL","滨河坊小区","NULL","NULL","NULL"
"9235","NULL","杨驸马庄","NULL","NULL","NULL"
"9236","北京 - 丰台 - 其他","丰台西四环里    查看地图","丰台商业街","NULL","NULL"
"9237","北京 - 海淀 - 世纪城","空指医院    查看地图","观山园","NULL","NULL"
"9238","北京 - 丰台","东铁营桥南    查看地图","日杂文教","NULL","NULL"
"9239","北京 - 东城 - 王府井","步行街    查看地图","王府井东方新天地","NULL","NULL"
"9240","北京 - 丰台 - 木樨园","大红门西里建欣苑菜市场底商","大红门西里建欣苑菜市场底商","NULL","NULL"
"9241","北京 - 朝阳","铁路沿街    查看地图","朝阳路","NULL","NULL"
"9242","北京 - 房山","房山火车站附近","房山火车站附近","NULL","NULL"
"9243","NULL","横一条","NULL","NULL","NULL"
"9244","NULL","福兴路甲七号门口","NULL","NULL","NULL"
"9245","NULL","西直门外大街141号","NULL","NULL","NULL"
"9246","NULL","安宁庄东路","NULL","NULL","NULL"
"9247","NULL","私人四合院","NULL","NULL","NULL"
"9248","NULL","NULL","NULL","NULL","NULL"
"9249","北京 - 丰台 - 玉泉营","分钟寺广告城南门","分钟寺","NULL","NULL"
"9250","NULL","农光里","NULL","NULL","NULL"
"9251","NULL","达人街","NULL","NULL","NULL"
"9252","北京 - 通州 - 其他","张家湾    查看地图","里二泗开发区","NULL","NULL"
"9253","北京 - 海淀","学清路与月泉路交口","博兴商服楼","NULL","NULL"
"9254","北京 - 朝阳 - 朝青板块","润枫水尚1号楼底商","润枫水尚","NULL","NULL"
"9255","北京 - 西城 - 西直门","西直门外大街141号（动物园南门往西200m ）    查看地图","西直门外大街141号","NULL","NULL"
"9256","北京 - 通州 - 武夷花园","荔景园北侧    查看地图","武夷花园","NULL","NULL"
"9257","北京 - 西城 - 月坛","月坛南街","月坛南街","NULL","NULL"
"9258","北京 - 朝阳","京津冀交界处","天津京滨工业园","NULL","NULL"
"9259","北京 - 昌平 - 昌平县城","鑫隆市场正门门脸","NULL","NULL","NULL"
"9260","北京 - 西城 - 西直门","动物园    查看地图","北京天和白马国际服装批发商城","NULL","NULL"
"9261","北京 - 朝阳 - 潘家园","潘家园桥东","潘家园桥东","NULL","NULL"
"9262","北京 - 顺义 - 后沙峪","泗上桥","私人四合院","NULL","NULL"
"9263","NULL","太平庄站牌","NULL","NULL","NULL"
"9264","NULL","NULL","NULL","NULL","NULL"
"9265","NULL","青年路","NULL","NULL","NULL"
"9266","北京 - 大兴 - 黄村","大兴区黄村镇核工业干部学院","大兴区黄村镇滨河街核工业干部学院旁","NULL","NULL"
"9267","北京 - 朝阳","太平庄站牌","朝清汇","NULL","NULL"
"9268","北京 - 房山 - 良乡","苏庄","佳世苑小区底商","NULL","NULL"
"9269","北京 - 昌平 - 昌平县城","吉利大学","北小营村","NULL","NULL"
"9270","北京 - 石景山 - 鲁谷","石景山体育馆南侧 景阳东街    查看地图","通源电子商城","NULL","NULL"
"9271","北京 - 朝阳 - 酒仙桥","位于大山子环岛    查看地图","高家园5区","NULL","NULL"
"9272","北京 - 朝阳 - 和平街","和平街","和平街","NULL","NULL"
"9273","北京 - 崇文","红桥市场 天坛地铁","红桥市场 天坛地铁","NULL","NULL"
"9274","北京 - 大兴 - 旧宫","天上天菜市场","天上天菜市场","NULL","NULL"
"9275","北京 - 昌平 - 立水桥","立水桥 明珠百货 三层 中道23 G","明珠百货","NULL","NULL"
"9276","北京 - 丰台 - 大红门","南四环","集美家居建材","NULL","NULL"
"9277","北京 - 顺义 - 仁和","万科东路20号","顺义区易麒麟建材城附近","NULL","NULL"
"9278","NULL","NULL","NULL","NULL","NULL"
"9279","NULL","城南嘉园","NULL","NULL","NULL"
"9280","北京 - 海淀 - 中关村","[海淀  中关村] 海淀区中关村大街18号    查看地图","中关村科贸中心","NULL","NULL"
"9281","北京 - 昌平 - 回龙观","新龙城","新龙城小区旁","NULL","NULL"
"9282","北京 - 顺义 - 马坡","工业园","工业园","NULL","NULL"
"9283","北京 - 东城 - 王府井","[东城  王府井] 王府井大街200号    查看地图","王府井工美大厦","NULL","NULL"
"9284","北京 - 大兴 - 黄村","兴康家园底商    查看地图","兴康家园","NULL","NULL"
"9285","北京 - 朝阳 - 管庄","朝阳路刨花板市场东","京通苑小区","NULL","NULL"
"9286","北京 - 朝阳","洛克珠宝城","安居乐商城","NULL","NULL"
"9287","北京 - 朝阳 - 百子湾","沿海赛洛城","朝阳 百子湾 沿海赛洛城","NULL","NULL"
"9288","NULL","天圣发63 号","NULL","NULL","NULL"
"9289","NULL","学院南路17号","NULL","NULL","NULL"
"9290","NULL","旧宫工业园区南五环旧忠桥","NULL","NULL","NULL"
"9291","NULL","NULL","NULL","NULL","NULL"
"9292","北京 - 海淀 - 其他","学清路与月泉路交叉口（科技财富中心）    查看地图","学知轩","NULL","NULL"
"9293","北京 - 海淀 - 学院路","学院南路17号（蓟明快捷酒店前）","新建旺铺","NULL","NULL"
"9294","北京 - 昌平 - 回龙观","生命科学园","领袖慧谷","NULL","NULL"
"9295","北京 - 昌平 - 回龙观","城铁生命科学园站    查看地图","领袖慧谷","NULL","NULL"
"9296","北京 - 东城 - 东直门","东直门内大街","东直门","NULL","NULL"
"9297","北京 - 通州","漷县","漷县","NULL","NULL"
"9298","北京 - 西城 - 新街口","北京西城三不老12号","北京西城三不老12号","NULL","NULL"
"9299","北京 - 东城 - 王府井","[东城  王府井] 王府井大街    查看地图","王府井大厦","NULL","NULL"
"9300","北京 - 朝阳 - 垡头","垡头西里老京克隆南侧","老街坊涮肉","NULL","NULL"
"9301","北京 - 大兴 - 旧宫","旧宫工业园区南五环旧忠桥北出口即到","北京亦庄西岸建材城","NULL","NULL"
"9302","北京 - 海淀 - 西苑","小清河","居民区楼下底商","NULL","NULL"
"9303","北京 - 朝阳 - 工体","春秀路向北第一个红绿灯","工体春秀路","NULL","NULL"
"9304","北京 - 崇文 - 崇文门","崇文门外大街新世界商场对面","国瑞城底商","NULL","NULL"
"9305","NULL","双井合生国际","NULL","NULL","NULL"
"9306","NULL","双井合生国际","NULL","NULL","NULL"
"9307","NULL","NULL","NULL","NULL","NULL"
"9308","NULL","NULL","NULL","NULL","NULL"
"9309","NULL","宋庄镇","NULL","NULL","NULL"
"9310","NULL","大郊亭东唐家村","NULL","NULL","NULL"
"9311","NULL","家世苑往南","NULL","NULL","NULL"
"9312","NULL","国瑞城","NULL","NULL","NULL"
"9313","NULL","NULL","NULL","NULL","NULL"
"9314","NULL","大兴区瀛海镇","NULL","NULL","NULL"
"9315","NULL","新街口邻近护国寺小吃街新","NULL","NULL","NULL"
"9316","北京 - 朝阳 - 东大桥","甲八号","世贸天阶附近","NULL","NULL"
"9317","北京 - 大兴","长丰园社区","长丰园社区","NULL","NULL"
"9318","北京 - 昌平 - 昌平县城","东关","宁馨苑","NULL","NULL"
"9319","北京 - 西城 - 阜成门","北礼士路62号2号楼    查看地图","西城区独秀源超市","NULL","NULL"
"9320","NULL","双井合生国际","NULL","NULL","NULL"
"9321","NULL","西三旗","NULL","NULL","NULL"
"9322","NULL","马家堡东路（四路通车站）","NULL","NULL","NULL"
"9323","NULL","详细地址","NULL","NULL","NULL"
"9324","NULL","NULL","NULL","NULL","NULL"
"9325","NULL","NULL","NULL","NULL","NULL"
"9326","北京 - 朝阳 - 双井","双井合生国际20-4","双井合生国际","NULL","NULL"
"9327","北京 - 海淀 - 公主坟","公主坟 万寿路 五棵松","今日商城","NULL","NULL"
"9328","北京 - 西城 - 什刹海","地安门外大街168号天意商城    查看地图","地安门天意市场（小天意）","NULL","NULL"
"9329","北京 - 房山 - 房山城关","城关商业圈","NULL","NULL","NULL"
"9330","北京 - 朝阳 - 国贸","国贸桥附近","国贸桥","NULL","NULL"
"9331","北京 - 朝阳","百子湾路沿海赛洛城小区五期北门入口113-9","沿海赛洛城小区","NULL","NULL"
"9332","北京 - 大兴 - 黄村","大兴狼垡","大兴狼垡一村","NULL","NULL"
"9333","北京 - 房山 - 良乡","苏庄往南","农家院","NULL","NULL"
"9334","北京 - 朝阳","商业旺铺","商业旺铺","NULL","NULL"
"9335","北京 - 昌平 - 沙河镇","沙河车站","沙河购物中心","NULL","NULL"
"9336","NULL","朝阳区大柳树市场","NULL","NULL","NULL"
"9337","北京 - 丰台 - 方庄","周家庄路分钟寺九分公司对面","(转让) 低价急转三十平饭店","NULL","NULL"
"9338","北京 - 昌平","西二区10号楼    查看地图","天通苑西二区商铺转让","NULL","NULL"
"9339","北京 - 朝阳 - 东坝","东坝乡","东坝","NULL","NULL"
"9340","北京 - 昌平 - 天通苑","西二区10号楼    查看地图","天通苑西二区商铺转让","NULL","NULL"
"9341","北京 - 大兴 - 黄村","大兴区高米店地铁北站出口","大兴区高米店地铁北站，物美大卖场","NULL","NULL"
"9342","北京 - 朝阳 - 其他","朝阳区定辛庄商业街","商业街","NULL","NULL"
"9343","北京 - 朝阳 - 来广营","北苑东路辅路向北，过城铁桥东侧","北京市朝阳区北苑东路","NULL","NULL"
"9344","北京 - 丰台 - 宋家庄","扑满山","宋家庄","NULL","NULL"
"9345","北京 - 丰台 - 刘家窑","东铁营贾家花园6号同仁堂中医院东边    查看地图","丰台区东铁营贾家花园6号","NULL","NULL"
"9346","北京 - 丰台 - 宋家庄","扑满山","宋家庄","NULL","NULL"
"9347","北京 - 大兴 - 黄村","西大街","临街商业","NULL","NULL"
"9348","北京 - 昌平 - 回龙观","史各庄","史各庄","NULL","NULL"
"9349","北京 - 海淀 - 西苑","颐和园北宫门三岔口33号","玺园商业中心","NULL","NULL"
"9350","NULL","NULL","NULL","NULL","NULL"
"9351","北京 - 房山 - 韩村河","琉璃河","NULL","NULL","NULL"
"9352","NULL","北苑东路附近","NULL","NULL","NULL"
"9353","北京 - 通州 - 北苑","杨庄","杨庄","NULL","NULL"
"9354","NULL","NULL","NULL","NULL","NULL"
"9355","北京 - 丰台 - 青塔","大成路超市旁","玉泉路南、大成路","NULL","NULL"
"9356","NULL","回龙观龙腾苑","NULL","NULL","NULL"
"9357","NULL","NULL","NULL","NULL","NULL"
"9358","NULL","NULL","NULL","NULL","NULL"
"9359","NULL","NULL","NULL","NULL","NULL"
"9360","北京 - 朝阳 - 团结湖","南一条","团结湖南一条","NULL","NULL"
"9361","北京 - 朝阳","东坝","东坝","NULL","NULL"
"9362","北京 - 海淀 - 西北旺","德政路","百望新城","NULL","NULL"
"9363","NULL","NULL","NULL","NULL","NULL"
"9364","北京 - 通州 - 马驹桥","商业街","马驹桥商业街附近","NULL","NULL"
"9365","北京 - 顺义","宏城花园","宏城花园","NULL","NULL"
"9366","北京 - 朝阳 - 百子湾","NULL","NULL","NULL","NULL"
"9367","北京 - 朝阳 - 三元桥","东三环北路甲2号","大厦","NULL","NULL"
"9368","北京 - 朝阳 - 百子湾","百子湾路沿海赛洛城北门入口113-9","沿海赛洛城","NULL","NULL"
"9369","NULL","民族园路2号","NULL","NULL","NULL"
"9370","NULL","NULL","NULL","NULL","NULL"
"9371","NULL","芳城园","NULL","NULL","NULL"
"9372","NULL","NULL","NULL","NULL","NULL"
"9373","北京 - 昌平 - 昌平县城","昌平商业街    查看地图","昌平商业街","NULL","NULL"
"9374","北京 - 丰台 - 长辛店","临街商铺位置好","NULL","NULL","NULL"
"9375","北京 - 朝阳 - 东坝","朝阳区金盏","川湘居家常菜，烧烤大排档","NULL","NULL"
"9376","北京 - 昌平 - 昌平县城","国泰百货","国泰百货","NULL","NULL"
"9377","NULL","时代花园南路","NULL","NULL","NULL"
"9378","NULL","NULL","NULL","NULL","NULL"
"9379","NULL","NULL","NULL","NULL","NULL"
"9380","NULL","六里桥","NULL","NULL","NULL"
"9381","NULL","民族园路2号","NULL","NULL","NULL"
"9382","北京 - 西城 - 百万庄","中里51号","百万庄","NULL","NULL"
"9383","NULL","怡馨家园西门","NULL","NULL","NULL"
"9384","北京 - 朝阳","朝阳公园","婚纱摄影店","NULL","NULL"
"9385","北京 - 海淀 - 定慧寺","玲珑路金隅大成玲珑天地","金隅大成玲珑天地","NULL","NULL"
"9386","北京 - 丰台 - 宋家庄","成仪路上","个人","NULL","NULL"
"9387","北京 - 朝阳 - 朝阳公园","朝阳公园","朝阳公园","NULL","NULL"
"9388","北京 - 东城 - 交道口","东城区交道口南大街西（南锣鼓巷）","南锣鼓巷","NULL","NULL"
"9389","北京 - 丰台 - 木樨园","南三环中路66号","南三环中路66号","NULL","NULL"
"9390","北京 - 丰台 - 嘉园","城南嘉园","城南嘉园商业店铺，有停车场","NULL","NULL"
"9391","NULL","NULL","NULL","NULL","NULL"
"9392","NULL","首创大厦二层","NULL","NULL","NULL"
"9393","NULL","安乐林路","NULL","NULL","NULL"
"9394","NULL","详细地址","NULL","NULL","NULL"
"9395","北京 - 顺义 - 光明","顺义区绿港家园一区","顺义区金汉绿港一区","NULL","NULL"
"9396","北京 - 燕郊","燕郊中盛百货    查看地图","燕郊中盛百货","NULL","NULL"
"9397","北京 - 通州 - 其他","八里桥附近","临街旺铺","NULL","NULL"
"9398","北京 - 朝阳 - 常营","常营","朝阳","NULL","NULL"
"9399","北京 - 大兴","青云店镇","青云店","NULL","NULL"
"9400","北京 - 宣武 - 广安门","荣丰2008小区12号楼","荣丰2008社区","NULL","NULL"
"9401","北京 - 通州 - 梨园城铁","淘宝城","梨园","NULL","NULL"
"9402","北京 - 昌平 - 北七家","北七家镇政府西侧    查看地图","馋嘴乡饭店","NULL","NULL"
"9403","北京 - 通州 - 北关环岛","北关环岛","北关商业街","NULL","NULL"
"9404","北京 - 石景山 - 古城","古城南路","古城","NULL","NULL"
"9405","北京 - 丰台","大成路西口","顺天小商品城","NULL","NULL"
"9406","北京 - 朝阳 - 双井","百子湾南二路","咖啡厅","NULL","NULL"
"9407","北京 - 西城 - 西单","美食城","西单明珠商场六楼美食城","NULL","NULL"
"9408","北京 - 丰台 - 云岗","北区西里    查看地图","云岗北区西里","NULL","NULL"
"9409","北京 - 昌平 - 立水桥","立水桥","明珠百货大厦","NULL","NULL"
"9410","北京 - 朝阳 - 百子湾","沿海赛洛城","沿海赛洛城","NULL","NULL"
"9411","北京 - 怀柔 - 怀柔","怀柔大世界东边府东一条27号","怀柔大世界东边府东一条27号","NULL","NULL"
